Limestone,Clay,Silica Stone,Iron Oxide,Gypsum,Coal,Carbon Dioxide,Date
1.236199699,0.292297414,0.056726237,0.037549092,0.042668275,0.12733481,1.115810306,2003-08-10
0.688662176,0.170377173,0.038297032,0.051386005,0.053309438,0.136827312,0.643707603,2003-08-11
0.686025796,0.264595718,0.028067955,0.037607037,0.046737693,0.069551189,0.653350858,2003-08-12
0.99455909,0.239065432,0.02984896,0.04640923,0.030366317,0.215267412,0.921082835,2003-08-13
0.634817551,0.127748285,0.041858737,0.047856211,0.04125662,0.080041297,0.575283942,2003-08-14
0.652172176,0.220655405,0.060145774,0.038863399,0.04813902,0.097404722,0.622130126,2003-08-15
0.814207288,0.124921175,0.050562591,0.03173231,0.055231609,0.132715399,0.729137913,2003-08-16
0.932471139,0.20418378,0.033337752,0.041144327,0.046895126,0.197441017,0.858857969,2003-08-17
0.895510145,0.142546043,0.04893836,0.047791956,0.042323346,0.108100325,0.79469736,2003-08-18
0.880447307,0.379741827,0.051640642,0.034689318,0.047493163,0.174666813,0.866596069,2003-08-19
1.128272219,0.204463309,0.053107898,0.035210833,0.036799026,0.115352055,0.999538955,2003-08-20
0.982024875,0.353949225,0.040430623,0.03482671,0.050296834,0.133455325,0.931051149,2003-08-21
1.111649996,0.272981878,0.052402043,0.041727781,0.042585562,0.143942274,1.013674553,2003-08-22
0.713840204,0.281799653,0.047243476,0.036583616,0.04163468,0.208305122,0.709819261,2003-08-23
1.188063719,0.173633603,0.060998231,0.051243284,0.054978075,0.143320128,1.047927041,2003-08-24
1.359207586,0.251144107,0.052956702,0.047891481,0.057767049,0.062527697,1.191076364,2003-08-25
1.39992788,0.23069185,0.035404357,0.03458799,0.052361617,0.155007941,1.232386843,2003-08-26
0.789223314,0.151720431,0.052521807,0.040099725,0.032344958,0.249514082,0.739294246,2003-08-27
0.664759112,0.21481463,0.053122089,0.051303129,0.036049597,0.142084886,0.638716137,2003-08-28
1.345171472,0.243907468,0.051269663,0.02733748,0.030576995,0.094265147,1.179080861,2003-08-29
0.885013892,0.300734344,0.056234227,0.039835772,0.047250064,0.181311282,0.848825679,2003-08-30
0.659541919,0.10910604,0.052105828,0.051227651,0.046506145,0.222165146,0.619782339,2003-08-31
1.058621079,0.064611796,0.054275359,0.053497923,0.023141953,0.18626504,0.916624933,2003-09-01
0.762544355,0.166509457,0.025811641,0.029101393,0.035922808,0.155115661,0.700095037,2003-09-02
1.466875314,0.156674582,0.024960487,0.021829019,0.028652441,0.087624553,1.245571731,2003-09-03
1.32362595,0.268478172,0.041516299,0.042920659,0.048339762,0.203035159,1.193328915,2003-09-04
1.184331224,0.22240454,0.069209084,0.047985964,0.054302431,0.181269867,1.067590062,2003-09-05
1.329712653,0.178465244,0.036467728,0.029049384,0.051994486,0.123856413,1.153832138,2003-09-06
1.096427798,0.199567632,0.060758015,0.03531468,0.037588217,0.042090943,0.958796808,2003-09-07
1.076388124,0.281964645,0.038541419,0.033093246,0.039464551,0.185385828,0.99388698,2003-09-08
0.957629647,0.192314772,0.059289039,0.039661969,0.048158326,0.138869185,0.86628292,2003-09-09
1.458976758,0.160257512,0.065900003,0.060789558,0.03316775,0.125918024,1.256427996,2003-09-10
0.922315342,0.274334132,0.030731559,0.052204999,0.040875056,0.133152244,0.859164123,2003-09-11
1.167479725,0.329476757,0.044312033,0.048704021,0.041312985,0.209999232,1.088259557,2003-09-12
0.876227272,0.142783365,0.066077437,0.036649147,0.041599066,0.117291056,0.781707604,2003-09-13
1.074057829,0.14243248,0.041143373,0.043845942,0.035380994,0.11735355,0.937483748,2003-09-14
0.792973472,0.311159217,0.057960859,0.044116517,0.051322099,0.212427231,0.785551936,2003-09-15
1.386193048,0.360508741,0.015567353,0.043342288,0.039968328,0.238700137,1.274734885,2003-09-16
0.758695041,0.184159641,0.047798957,0.039070695,0.051696594,0.200668861,0.716194322,2003-09-17
0.866886219,0.246317267,0.035634352,0.034716456,0.044143,0.169126445,0.812678825,2003-09-18
0.799107085,0.281076919,0.042380628,0.047604825,0.046775708,0.158132279,0.768911315,2003-09-19
1.245894639,0.065844078,0.061089011,0.044531219,0.0487023,0.112669889,1.054435165,2003-09-20
1.227735358,0.16528786,0.055539378,0.045695668,0.051900612,0.200035779,1.087095367,2003-09-21
0.687031746,0.342404348,0.035902888,0.04437656,0.029629311,0.100710041,0.683479586,2003-09-22
0.622316843,0.343881194,0.0462467,0.043717155,0.040129582,0.234900336,0.661007244,2003-09-23
1.035111714,0.259901238,0.023213873,0.027108938,0.029319981,0.111951412,0.936414305,2003-09-24
0.870482784,0.107873565,0.059646255,0.048246359,0.030513594,0.158400525,0.774269022,2003-09-25
1.034018147,0.147760339,0.033957128,0.045752817,0.028917211,0.163046194,0.915014574,2003-09-26
1.512464731,0.254929073,0.055993844,0.03564758,0.043025332,0.139594249,1.327836032,2003-09-27
0.792063006,0.1641924,0.03182027,0.041513074,0.053769868,0.139974048,0.723613256,2003-09-28
0.505754159,0.191709902,0.045317329,0.048697448,0.040648782,0.147519785,0.50508661,2003-09-29
0.679655269,0.239948867,0.065072053,0.045063464,0.049659306,0.118743211,0.655437,2003-09-30
1.185213379,0.18655503,0.05075263,0.042939611,0.04512361,0.161398323,1.050298461,2003-10-01
0.275755643,0.179278217,0.038245761,0.041445595,0.053742417,0.203675536,0.328466464,2003-10-02
0.948756213,0.21610234,0.051559746,0.045713774,0.051779094,0.07701756,0.854144446,2003-10-03
0.831265895,0.318911552,0.054603185,0.041986476,0.042523657,0.160699436,0.806737401,2003-10-04
0.908450291,0.172030506,0.051759143,0.041692625,0.036968806,0.198767411,0.831164924,2003-10-05
1.489878139,0.261314834,0.037576227,0.046328137,0.054123697,0.118229815,1.30774573,2003-10-06
1.057229916,0.166453026,0.031524845,0.04992129,0.024110618,0.150419952,0.936359506,2003-10-07
1.562378258,0.290638033,0.050137168,0.042185127,0.038141427,0.12362501,1.37486539,2003-10-08
1.46470346,0.299404002,0.046738891,0.025297794,0.036674447,0.127445417,1.297944166,2003-10-09
1.098482002,0.225103716,0.064904351,0.034443687,0.052505699,0.124557735,0.986413637,2003-10-10
0.909213657,0.126151942,0.024685917,0.043016525,0.031048672,0.11115152,0.797321923,2003-10-11
1.114518321,0.2996405,0.050517545,0.03933924,0.041588716,0.142541476,1.023159652,2003-10-12
0.760753822,0.285808731,0.065894723,0.04254839,0.048693787,0.12166037,0.734391441,2003-10-13
0.557323874,0.318448701,0.059437643,0.037198479,0.03619316,0.129814803,0.580639598,2003-10-14
0.827333543,0.136550897,0.031417715,0.038377814,0.055652669,0.142187706,0.743814465,2003-10-15
0.818052845,0.258244177,0.061339395,0.031608354,0.056440463,0.109639611,0.768782273,2003-10-16
1.386739374,0.177487296,0.057022992,0.032860615,0.045517095,0.217777752,1.219733309,2003-10-17
1.002359478,0.205294483,0.057361785,0.046224987,0.055200432,0.13431683,0.906218014,2003-10-18
0.640762388,0.261292299,0.037617071,0.061887741,0.05011078,0.078088751,0.62157691,2003-10-19
1.398913129,0.283310484,0.041917884,0.053911167,0.046498759,0.16179222,1.250714873,2003-10-20
1.262259565,0.33073496,0.017828328,0.042502205,0.041594311,0.157683049,1.150757234,2003-10-21
0.362325344,0.223885222,0.051964614,0.04230619,0.053546796,0.179518432,0.407711288,2003-10-22
1.401733366,0.198430053,0.024317304,0.024920135,0.032082502,0.106921798,1.210432063,2003-10-23
1.171095509,0.23539405,0.073929988,0.033200772,0.048080318,0.097053832,1.042426497,2003-10-24
1.111795277,0.244760393,0.039093674,0.029153986,0.046525591,0.068650441,0.988071753,2003-10-25
1.139639686,0.311826084,0.047745231,0.034386642,0.038417174,0.164582841,1.050231047,2003-10-26
0.911208963,0.14388904,0.053868716,0.041372225,0.048381456,0.15722625,0.817941372,2003-10-27
1.298114435,0.274049095,0.057609071,0.048411242,0.040250696,0.160068125,1.167347002,2003-10-28
1.350388832,0.335135821,0.058625729,0.035851398,0.036256283,0.183712831,1.230667719,2003-10-29
0.919859244,0.269552308,0.016826089,0.046501344,0.033762025,0.127541759,0.851970385,2003-10-30
0.855703913,0.240130319,0.041287742,0.038232163,0.045463573,0.114161424,0.791932859,2003-10-31
0.282682765,0.232099846,0.050335536,0.033569656,0.036369943,0.181950039,0.344193687,2003-11-01
1.070998214,0.2184841,0.061576443,0.056487041,0.033953356,0.136851471,0.96491578,2003-11-02
1.141849364,0.236039256,0.049406427,0.051094983,0.035197797,0.087282942,1.015317777,2003-11-03
0.984447284,0.372603727,0.045960799,0.038922324,0.04183939,0.186492578,0.949309712,2003-11-04
0.864404932,0.166211171,0.047313829,0.034959768,0.041249211,0.146081266,0.78295583,2003-11-05
0.973355779,0.152757879,0.049065597,0.04537294,0.055243585,0.063813717,0.852242942,2003-11-06
0.323662664,0.185653159,0.018701186,0.029306272,0.034437562,0.013827161,0.325636013,2003-11-07
0.971708148,0.176356885,0.043659993,0.033880384,0.047724245,0.21380077,0.8855602,2003-11-08
0.964716596,0.130823998,0.049201864,0.041735263,0.040293186,0.110786315,0.84630077,2003-11-09
1.255733763,0.285006429,0.041384894,0.040243994,0.035969522,0.203146039,1.142477988,2003-11-10
1.040138577,0.130901448,0.038840494,0.042742136,0.056209329,0.152028046,0.915566101,2003-11-11
1.569532575,0.262081249,0.031281693,0.035289961,0.05075164,0.075942937,1.361171351,2003-11-12
0.866229864,0.261530335,0.056341684,0.038228626,0.047303775,0.139812003,0.813592801,2003-11-13
0.796557871,0.258214652,0.052906716,0.044532955,0.040437138,0.153165033,0.75913138,2003-11-14
1.556650622,0.21613374,0.044841461,0.057490533,0.043865393,0.099437686,1.344667895,2003-11-15
0.763004487,0.251478362,0.036404417,0.048256436,0.023508144,0.117406432,0.720145284,2003-11-16
0.940430258,0.258559809,0.041074875,0.040035967,0.048319484,0.130470856,0.868949353,2003-11-17
0.559310713,0.243698383,0.036617864,0.053248993,0.046090994,0.069303617,0.548014594,2003-11-18
1.338277818,0.257275248,0.05264997,0.060433508,0.036498066,0.121616817,1.187086347,2003-11-19
1.227327134,0.400708898,0.075349173,0.039439974,0.039064066,0.140748146,1.145609327,2003-11-20
1.068388128,0.314577757,0.040916369,0.025660352,0.044517859,0.190963703,0.998386028,2003-11-21
1.110176153,0.184732591,0.071109407,0.044236638,0.034515979,0.084605129,0.975467928,2003-11-22
0.901521313,0.235512214,0.054859448,0.044332885,0.0525881,0.12148828,0.831346414,2003-11-23
1.111594063,0.331843086,0.068715727,0.041487612,0.047277782,0.192036169,1.042983522,2003-11-24
0.581792719,0.304674615,0.056155394,0.033608479,0.050438699,0.1299866,0.596854137,2003-11-25
1.241792949,0.335625577,0.051466169,0.046952274,0.045134188,0.175804967,1.143638289,2003-11-26
1.048174349,0.2691156,0.042730916,0.055449722,0.041830409,0.127790018,0.958833268,2003-11-27
1.416181134,0.179567113,0.048230425,0.032952556,0.034926652,0.218286671,1.242083338,2003-11-28
1.358591416,0.151166672,0.052641758,0.052171013,0.033354082,0.151448555,1.17632953,2003-11-29
0.801251388,0.150222757,0.039749365,0.050228378,0.054760584,0.227000107,0.745941792,2003-11-30
0.970699264,0.269178596,0.038294155,0.04080698,0.042141899,0.149586307,0.899354555,2003-12-01
0.88897759,0.220739926,0.062360194,0.040052167,0.037223896,0.198394456,0.831046567,2003-12-02
1.30700303,0.232953221,0.058927296,0.05501678,0.04428554,0.149628487,1.161237049,2003-12-03
1.029216709,0.205121986,0.042687407,0.045119196,0.052938007,0.152659343,0.929516292,2003-12-04
1.309293788,0.262658881,0.042232505,0.045351473,0.036859408,0.099978464,1.158672726,2003-12-05
0.972876585,0.280539209,0.046958497,0.037989746,0.018083401,0.137613499,0.900288894,2003-12-06
1.34421792,0.278384934,0.061286993,0.056207016,0.036349213,0.146198988,1.203513936,2003-12-07
0.564543199,0.185489527,0.042891661,0.033059133,0.039079061,0.236004151,0.565985233,2003-12-08
1.340177492,0.19617158,0.043672234,0.038108484,0.036311289,0.134953013,1.169793271,2003-12-09
1.053122574,0.261086869,0.069804471,0.046304152,0.042989804,0.080618619,0.952857686,2003-12-10
1.050059675,0.398729449,0.047166697,0.036014356,0.037968107,0.048659704,0.981513432,2003-12-11
0.968672911,0.374651763,0.055592584,0.044700127,0.04439788,0.131204744,0.928043865,2003-12-12
1.120043909,0.234866367,0.041050182,0.031374014,0.045093816,0.083841086,0.995015055,2003-12-13
1.494077606,0.287672763,0.046240296,0.051058171,0.032566317,0.165588777,1.327668148,2003-12-14
0.652770679,0.327744787,0.032129478,0.04082597,0.048559649,0.158829899,0.664457469,2003-12-15
1.04878961,0.242291076,0.052391711,0.04484219,0.058115449,0.110268363,0.949307618,2003-12-16
1.025353041,0.324529323,0.042914392,0.053707279,0.036226347,0.19289912,0.969505856,2003-12-17
1.17328494,0.250012988,0.061440292,0.056966344,0.051079802,0.145614037,1.0597033,2003-12-18
1.553827633,0.180273712,0.056018266,0.044712698,0.044526692,0.21517764,1.354705514,2003-12-19
0.820235808,0.255103467,0.049458392,0.057944983,0.039140154,0.143587185,0.776091476,2003-12-20
0.90267063,0.316449983,0.037540883,0.040048247,0.053492526,0.170367739,0.864253213,2003-12-21
0.904779434,0.341779833,0.054071243,0.047303151,0.055395286,0.173894543,0.876813374,2003-12-22
0.91466226,0.119743224,0.045144462,0.039264359,0.04971182,0.137966745,0.808658188,2003-12-23
1.009606706,0.158103355,0.071398309,0.041553695,0.042745508,0.114727649,0.893631652,2003-12-24
0.860135636,0.324828784,0.034316066,0.046063987,0.027038044,0.172260604,0.830751074,2003-12-25
1.310040197,0.188288651,0.056774908,0.044245051,0.03195405,0.09578009,1.136972172,2003-12-26
1.211227408,0.306843809,0.036222328,0.04289524,0.044713896,0.193555987,1.112129413,2003-12-27
1.253427013,0.250781557,0.065680871,0.033244744,0.033114799,0.174151312,1.126010381,2003-12-28
0.604954429,0.17095699,0.037930187,0.036925151,0.041563863,0.145824332,0.576057426,2003-12-29
1.161492975,0.267392552,0.016856287,0.02633608,0.054820791,0.183593935,1.055932248,2003-12-30
0.791708982,0.239581267,0.068296545,0.048542863,0.051402137,0.182434737,0.758552668,2003-12-31
0.823877057,0.10724943,0.05499801,0.044634072,0.055419804,0.175274433,0.74183655,2004-01-01
1.005461567,0.145113114,0.053565815,0.047742085,0.04711538,0.094369082,0.881619332,2004-01-02
0.747733432,0.223941518,0.052632353,0.038104581,0.0278037,0.132048563,0.703632977,2004-01-03
1.258336169,0.325066462,0.047305225,0.035601724,0.057176422,0.169259369,1.152049084,2004-01-04
1.369029429,0.069620458,0.04214136,0.046405478,0.034970052,0.145050208,1.157471411,2004-01-05
1.380544874,0.273562617,0.043725663,0.043861472,0.031971835,0.180519657,1.234564513,2004-01-06
0.85870812,0.253591483,0.034386925,0.054491242,0.052760399,0.064832823,0.790174362,2004-01-07
1.174958246,0.223564228,0.050178377,0.056285155,0.049540149,0.160178669,1.054671967,2004-01-08
1.154430146,0.268555303,0.050622806,0.043274535,0.048353785,0.189932258,1.056322272,2004-01-09
0.839164729,0.242520373,0.05282373,0.043505464,0.027868578,0.221502714,0.800808215,2004-01-10
1.536344268,0.280350009,0.053484454,0.033363176,0.03948841,0.074600323,1.340734086,2004-01-11
0.999930857,0.192267423,0.05469159,0.023334619,0.03165159,0.159162164,0.900425125,2004-01-12
0.930013351,0.269269829,0.040829006,0.056746987,0.043980264,0.116692714,0.862285798,2004-01-13
0.58806831,0.158322011,0.081393971,0.048651606,0.032303697,0.189619917,0.572110162,2004-01-14
0.95251302,0.275858919,0.066137158,0.047657196,0.029306779,0.148498981,0.888778001,2004-01-15
1.314963987,0.318119528,0.042397294,0.038409779,0.04139398,0.144939125,1.188614978,2004-01-16
1.050699721,0.284496208,0.056241768,0.039496049,0.040868315,0.220649021,0.983699056,2004-01-17
1.23175055,0.192265305,0.068356169,0.042363744,0.037341456,0.132076214,1.084301411,2004-01-18
1.681279657,0.294990656,0.031887801,0.051820645,0.027887753,0.222023857,1.489085313,2004-01-19
1.020005218,0.24279181,0.039583597,0.032064864,0.040102579,0.061039416,0.912224705,2004-01-20
0.79824984,0.219171487,0.068454922,0.049562508,0.053541059,0.174983068,0.75650378,2004-01-21
1.266029907,0.285524434,0.041578904,0.04090637,0.04323587,0.143627197,1.139778809,2004-01-22
0.901145642,0.183529038,0.041928717,0.04085706,0.064593171,0.060631682,0.802839456,2004-01-23
0.724971896,0.168190812,0.060228231,0.036729991,0.039843177,0.157682358,0.675651372,2004-01-24
0.844407642,0.151921298,0.038433862,0.031482188,0.039791006,0.202898931,0.772652995,2004-01-25
1.318463713,0.265719341,0.050775404,0.048926029,0.054796252,0.255553798,1.201047301,2004-01-26
1.317836961,0.243719366,0.04856421,0.044892411,0.043983551,0.187327572,1.17859491,2004-01-27
1.732904406,0.277469941,0.06097946,0.039048105,0.053881156,0.057543781,1.496464135,2004-01-28
0.892529611,0.309020672,0.054186575,0.052942186,0.024466888,0.176741127,0.855237681,2004-01-29
1.376419271,0.240665834,0.03254683,0.064305478,0.03279073,0.137446904,1.213788852,2004-01-30
0.754968441,0.222974113,0.055307323,0.046270085,0.053044053,0.048380069,0.696005147,2004-01-31
1.065208643,0.159405237,0.044491973,0.044318724,0.039684045,0.090303783,0.930898716,2004-02-01
0.796108834,0.253929541,0.028300225,0.039196143,0.04697869,0.106435155,0.745800466,2004-02-02
1.107617426,0.210752346,0.028573773,0.049354665,0.044552183,0.127606381,0.987088983,2004-02-03
0.978594982,0.155657823,0.055645895,0.036342959,0.042712072,0.147169799,0.872477385,2004-02-04
1.276973674,0.249809281,0.03950433,0.055489378,0.048962126,0.138221041,1.138561515,2004-02-05
1.379688135,0.121608113,0.045515923,0.031417568,0.033409943,0.166616811,1.184590647,2004-02-06
0.990238351,0.137807883,0.057322836,0.030588736,0.041579763,0.127344454,0.87195107,2004-02-07
1.001037836,0.247133121,0.058086839,0.048219477,0.029126602,0.180730276,0.924659552,2004-02-08
1.199714988,0.186571095,0.046715027,0.052434592,0.041857409,0.160212683,1.061886558,2004-02-09
0.969716057,0.240682954,0.06401937,0.040657466,0.037891572,0.163992471,0.895033066,2004-02-10
1.276174888,0.270929541,0.070034144,0.051216887,0.030039605,0.163336604,1.150015157,2004-02-11
1.076586924,0.280667733,0.074353047,0.03101627,0.050239846,0.185956317,0.998222039,2004-02-12
1.288346501,0.319800365,0.063855147,0.049230008,0.037741915,0.164330895,1.174566196,2004-02-13
0.612264169,0.175859028,0.040843593,0.060884861,0.06132972,0.13687419,0.586249699,2004-02-14
0.935464977,0.121442891,0.029011792,0.046827284,0.050746773,0.154001702,0.828263775,2004-02-15
0.98728006,0.285818971,0.032416724,0.041392434,0.04675564,0.136015977,0.914829414,2004-02-16
1.26325197,0.15079776,0.035644824,0.033666096,0.032734041,0.135810039,1.093207408,2004-02-17
1.196911008,0.203775347,0.036972554,0.04892659,0.044561816,0.267311897,1.085169886,2004-02-18
1.240774414,0.188189073,0.04429371,0.023994022,0.041660723,0.065671284,1.073205355,2004-02-19
0.991439641,0.267375103,0.065557196,0.037168752,0.028799048,0.171144105,0.920745565,2004-02-20
1.242807701,0.115305885,0.050118709,0.063532695,0.048950516,0.096968307,1.06449178,2004-02-21
0.702565605,0.173664844,0.032473295,0.028453204,0.03975901,0.144409947,0.653102478,2004-02-22
1.023666301,0.228558937,0.052554817,0.041371959,0.034007385,0.274027876,0.955099714,2004-02-23
0.700926195,0.225443276,0.056072783,0.036670804,0.044056595,0.136922934,0.669438544,2004-02-24
1.095430436,0.228673244,0.029981175,0.02138976,0.034612838,0.160372657,0.985619231,2004-02-25
1.193618597,0.314381131,0.055093996,0.027654948,0.044690573,0.209774735,1.103908116,2004-02-26
1.241420905,0.146691203,0.085891298,0.042379153,0.045710518,0.14979118,1.084500418,2004-02-27
1.074665364,0.149415955,0.048108983,0.039778054,0.058457192,0.195888921,0.958369285,2004-02-28
0.994153793,0.160455374,0.050042842,0.032081768,0.047083808,0.113481677,0.879076824,2004-02-29
1.171949186,0.192151201,0.055593695,0.038489765,0.028253476,0.182903098,1.044019022,2004-03-01
0.438271369,0.291371003,0.046886584,0.042170078,0.036853269,0.118271042,0.474273598,2004-03-02
0.885772596,0.129759532,0.05587234,0.04142884,0.02817372,0.174820878,0.795057602,2004-03-03
1.207937325,0.130973587,0.053435401,0.03553894,0.04824061,0.09744252,1.038851935,2004-03-04
1.284003461,0.26044862,0.038989761,0.020452501,0.052816295,0.171639615,1.150891134,2004-03-05
0.935734954,0.111487868,0.056263187,0.034380244,0.04668123,0.183407006,0.832448191,2004-03-06
0.45781662,0.37203387,0.065501202,0.046745745,0.037246798,0.111359488,0.515084729,2004-03-07
1.268348648,0.122600773,0.048711527,0.045649979,0.051985561,0.122245713,1.090543,2004-03-08
0.912152258,0.175342281,0.069469121,0.041801537,0.0359227,0.093287423,0.815701311,2004-03-09
1.433407706,0.178729147,0.059259501,0.046384324,0.041923551,0.111637017,1.23742905,2004-03-10
0.957828955,0.362986595,0.053861324,0.055061976,0.041886668,0.264449892,0.943130118,2004-03-11
1.490710589,0.252165183,0.072837331,0.04046935,0.050953415,0.087635306,1.302171097,2004-03-12
1.060273876,0.230880731,0.085179278,0.047127913,0.056507292,0.052306326,0.946826034,2004-03-13
0.929118097,0.071174426,0.062793947,0.038093276,0.040911765,0.112504274,0.801327559,2004-03-14
1.181027444,0.16700408,0.045698121,0.045203948,0.030506018,0.213410879,1.049746164,2004-03-15
1.005702178,0.362721182,0.054571711,0.039931556,0.037027127,0.09220561,0.944972258,2004-03-16
1.359467394,0.245264369,0.063347763,0.039049171,0.047909828,0.117201216,1.199624145,2004-03-17
0.780335938,0.215726651,0.047092586,0.046493603,0.057302978,0.176710088,0.73941768,2004-03-18
1.550881047,0.32561583,0.064253836,0.050756583,0.040569399,0.119167177,1.377781004,2004-03-19
1.195183538,0.213234958,0.047074007,0.031960438,0.03619329,0.207412741,1.073122639,2004-03-20
0.939189484,0.204653944,0.055254504,0.045499261,0.033440505,0.197695474,0.865706292,2004-03-21
0.916846275,0.228693524,0.078589092,0.03970788,0.04289594,0.057124383,0.829629245,2004-03-22
1.156362549,0.19957223,0.046809853,0.029174701,0.047321521,0.134836399,1.024259595,2004-03-23
1.194782873,0.209797289,0.046283456,0.033363704,0.049160711,0.189801025,1.069606477,2004-03-24
1.404382189,0.339609624,0.032938028,0.042202806,0.046425858,0.14317061,1.266179429,2004-03-25
1.07285721,0.232045108,0.049090089,0.043310248,0.037315014,0.11000094,0.962871024,2004-03-26
0.605900207,0.08550471,0.033130275,0.041766508,0.046523599,0.149823296,0.552478276,2004-03-27
1.027258925,0.0998938,0.036091739,0.043569118,0.031794673,0.122965678,0.887513969,2004-03-28
0.64987829,0.174422772,0.077630285,0.043718691,0.039554442,0.122376202,0.612795046,2004-03-29
1.43466813,0.166076674,0.039670057,0.046556564,0.044337975,0.155137836,1.241641533,2004-03-30
0.565161797,0.336251438,0.03499084,0.041158149,0.031397676,0.133531899,0.590465915,2004-03-31
1.149212328,0.317460927,0.031473849,0.037830037,0.042292601,0.172600505,1.06028789,2004-04-01
0.99618265,0.163178362,0.044933006,0.0490575,0.050134748,0.140620089,0.888436172,2004-04-02
0.641224339,0.162925813,0.036231791,0.040320403,0.041796685,0.096650886,0.593022281,2004-04-03
1.136665921,0.311715856,0.043319052,0.038819348,0.023266984,0.168145113,1.047017055,2004-04-04
0.980084799,0.17120017,0.038143639,0.038943543,0.027130824,0.234123215,0.892674334,2004-04-05
1.366307912,0.156816742,0.041770531,0.060075008,0.047485841,0.099211679,1.174866826,2004-04-06
0.731743367,0.163669952,0.037042539,0.043040887,0.03537175,0.207282962,0.687497789,2004-04-07
0.616793202,0.145634379,0.025901564,0.053802462,0.039276103,0.125958713,0.57421463,2004-04-08
0.621237941,0.177440597,0.044462385,0.039621525,0.050208454,0.187783057,0.601208379,2004-04-09
1.040606353,0.226756594,0.053754832,0.042249888,0.041226439,0.108361833,0.935907543,2004-04-10
0.700534237,0.253710815,0.084158478,0.042747231,0.041211869,0.223286908,0.698009773,2004-04-11
1.200739875,0.152466909,0.035238593,0.054572703,0.052136207,0.061589213,1.032844565,2004-04-12
1.09429953,0.175610631,0.062856964,0.071189624,0.041598551,0.103882852,0.966463898,2004-04-13
1.564204855,0.157235375,0.0618554,0.037640912,0.039283673,0.233272587,1.359067012,2004-04-14
1.362746637,0.294963875,0.052811938,0.034172038,0.049143438,0.152310806,1.222761374,2004-04-15
0.859381566,0.158623337,0.037525542,0.04802205,0.038839519,0.2088649,0.789303945,2004-04-16
0.802200639,0.22320681,0.061796224,0.03359911,0.046997887,0.195413486,0.762044573,2004-04-17
1.33516532,0.146364209,0.043610393,0.034716741,0.045329789,0.144133745,1.15323396,2004-04-18
0.595529779,0.096772217,0.029835972,0.046067905,0.030573694,0.136169562,0.543337158,2004-04-19
0.868398818,0.330091048,0.051539379,0.046452914,0.068944052,0.112958337,0.83303167,2004-04-20
1.104559664,0.178481053,0.045439374,0.034286625,0.049944013,0.236107021,0.997380453,2004-04-21
0.807215641,0.196960386,0.052499321,0.03501477,0.040458593,0.091610699,0.735980037,2004-04-22
0.95521867,0.245155544,0.06344284,0.041418442,0.032063551,0.147291282,0.880872339,2004-04-23
1.157487302,0.164853534,0.049796142,0.042421442,0.039848962,0.249577207,1.038567998,2004-04-24
1.004288008,0.262627115,0.057012458,0.059872358,0.043404897,0.170958194,0.932439151,2004-04-25
1.259332401,0.366089749,0.047067541,0.055297859,0.036070171,0.178276952,1.166791793,2004-04-26
0.868484314,0.237523119,0.045053638,0.049508681,0.035871252,0.087533547,0.796594453,2004-04-27
0.834150521,0.189313783,0.040727221,0.035796489,0.036018633,0.136117139,0.762592214,2004-04-28
1.188482431,0.204053597,0.043303581,0.039697563,0.036684814,0.204128442,1.064796308,2004-04-29
1.415127966,0.382053229,0.053143989,0.044053475,0.041910016,0.187007973,1.298030684,2004-04-30
0.222103197,0.28353404,0.04249649,0.03018918,0.039654875,0.204002877,0.3147774,2004-05-01
0.559573447,0.367618849,0.042523452,0.054526198,0.049117305,0.181939339,0.608948976,2004-05-02
1.090562185,0.231310131,0.031284062,0.038771565,0.03340272,0.185086831,0.989205988,2004-05-03
0.923098356,0.187952565,0.047321611,0.035486097,0.051227961,0.038175883,0.815903198,2004-05-04
1.472089947,0.305387904,0.050365146,0.025480203,0.023497824,0.150532567,1.30932916,2004-05-05
0.952847786,0.177724032,0.010255363,0.032141721,0.03972418,0.07988707,0.839784979,2004-05-06
0.7542517,0.296544087,0.057073171,0.048402831,0.029480934,0.155660124,0.736992304,2004-05-07
0.963541695,0.222801829,0.04975581,0.037020854,0.05186279,0.122867922,0.876111435,2004-05-08
0.84848203,0.185687336,0.060648189,0.032992527,0.039535537,0.118723106,0.771554071,2004-05-09
0.913456154,0.200911935,0.050921002,0.050234702,0.050284223,0.174428013,0.841068099,2004-05-10
1.453802719,0.275736142,0.031154655,0.040074767,0.043837489,0.096371122,1.276543933,2004-05-11
1.391335006,0.197089936,0.052924707,0.049868861,0.047173198,0.121566307,1.211504924,2004-05-12
1.322815654,0.178131078,0.048961328,0.045976377,0.042393445,0.161549563,1.157734874,2004-05-13
0.978293535,0.139849235,0.071383055,0.046711046,0.030744394,0.102080528,0.859889553,2004-05-14
1.244736908,0.2097482,0.056918749,0.031841152,0.032526875,0.117139785,1.094270621,2004-05-15
1.228607148,0.178827556,0.042429467,0.041404124,0.03552628,0.077439881,1.063957948,2004-05-16
0.981865621,0.236484296,0.046382611,0.044600488,0.03279234,0.118268839,0.892469097,2004-05-17
1.313464927,0.243062531,0.044966421,0.046441012,0.045177246,0.094653353,1.156279839,2004-05-18
1.112381137,0.198076758,0.041877838,0.049235297,0.028400555,0.107537182,0.982786743,2004-05-19
