Acid(ml),CaCO3(g),CO2
78.6488375,85.39094516,87.64449486
89.36242314,64.28120531,70.70478345
116.2356408,96.80842114,121.3654397
98.88669928,105.8028854,90.74939485
132.802314,114.5542843,116.5390122
99.14807939,109.9382894,100.3396944
109.0518607,79.47595403,100.7704405
127.222944,122.0138942,130.0999521
116.578186,83.22795292,112.1716245
113.4020072,76.90227468,84.98381323
97.51257143,129.7337983,119.1126699
105.6547855,88.22187294,89.43322084
104.1378358,84.52725304,92.78343503
125.5004879,127.8750519,120.5417
105.3395135,101.225262,108.1287706
87.34015247,123.3690126,101.2833962
93.05167125,108.3937542,89.92379733
119.8559102,96.33785105,99.16375678
92.6324248,103.7522177,106.6940559
107.2510364,121.3811855,116.5988871
98.61157082,111.1265723,102.930031
96.7289871,91.155547,92.94761583
98.24197358,89.40797046,95.18787554
93.6311376,104.0533242,87.58291746
120.7325668,111.2644365,118.0912433
102.9053799,106.449872,97.34132468
80.43481362,104.0377497,86.27520377
84.66663375,112.2511297,96.10752648
114.5026024,68.7236104,80.14288358
106.6660096,123.8749826,116.3259558
99.06410539,111.3250363,100.4009081
87.42030678,113.4149217,94.50798507
116.0102149,115.6342074,118.5888918
120.0216805,104.4430581,92.16494185
113.13634,103.1039185,97.75367125
73.44143016,107.0971747,93.11156884
94.25576022,104.078214,105.2666024
94.54160104,85.19994145,80.19048098
83.02895031,112.7681022,101.0400847
106.2990087,112.3678816,101.0114503
82.10789938,91.69489276,97.53415552
112.0234615,108.2828218,104.6792089
112.1422301,128.3895871,124.5561339
109.1411429,122.9962585,113.6692075
83.87455432,87.68916274,86.92418643
105.2269511,102.0247689,105.0341387
97.17953342,99.01034679,99.49471894
106.736153,107.8059374,101.2234028
101.7289889,97.04956183,105.8387653
95.52696234,112.4318032,104.444453
111.1458511,85.46739432,93.10317086
139.3674349,102.1767569,113.4162866
99.96833394,92.28910527,85.53491805
118.4512211,104.5869924,102.5986853
80.92734149,88.44272524,90.93979986
94.38453011,93.58621345,90.63991304
118.5187483,99.17470966,100.6627543
83.98168045,101.2568109,98.180537
114.0284915,104.1085052,94.15723379
91.03586583,101.5711734,90.50437987
107.6177599,101.2282205,103.848627
102.7834777,105.2077765,123.4228807
107.4871472,86.11990254,93.18967421
128.3812757,109.2818991,115.4211171
114.3752127,108.354517,111.2156565
108.7727217,112.3795913,100.7298315
92.52656839,118.2818861,105.8300583
101.2485422,105.8456209,113.6092221
117.2286285,99.64235616,96.87220298
92.57886884,88.32079006,74.65386627
112.0252584,111.6893084,109.0058555
92.04781411,114.7740404,118.8928764
82.63392734,107.2436201,98.14439747
111.9404441,113.7807759,108.6089783
107.8455749,84.88446445,94.47525202
99.10875065,82.50509755,73.93663097
103.6298328,114.1379284,109.7264078
107.9750771,113.9948766,108.411284
111.3077503,116.3065588,114.4101146
90.50746074,87.50244341,94.52505176
118.5796884,103.1191008,117.5367854
108.210714,109.9954139,116.1295401
71.6951747,108.2833482,79.0954215
99.5916888,70.18031844,89.90021325
110.0844852,91.89201431,95.59633595
96.05025478,101.5112132,97.35633059
92.51980639,92.86524508,98.25742598
114.8357291,92.88091882,106.3471261
111.0836636,94.78339068,80.87025339
98.60316902,118.6836112,102.4962293
91.99492121,114.0862725,111.1272512
123.360136,104.3062075,109.4588032
76.23318933,91.37968814,85.83725964
93.32140761,117.5236257,107.895691
101.1907443,128.3105276,127.2605457
103.7493532,75.89781402,89.51924914
113.6553743,94.98560221,101.5988807
99.62560887,111.74976,103.0962483
112.905887,67.93145123,77.35931805
105.4148232,91.47578269,89.15819087
103.9903655,123.2995969,105.6862036
110.9879545,85.44163861,92.85799848
87.51427072,106.1357375,95.35272982
104.6801971,94.95098477,95.36157719
109.1557039,87.63483672,72.30727153
103.857032,79.64202913,91.95948986
106.5678595,95.02268391,105.4929177
100.606394,99.79030464,113.6882008
93.54302113,96.75319015,107.4784699
114.1240376,84.6917139,100.1339358
97.72940019,115.8673173,102.9860427
108.8501571,114.4145771,127.6646271
93.13912717,104.5465989,91.94416181
99.8979008,105.213142,98.62196464
104.4690592,88.07366245,104.507913
85.47398935,112.1207475,102.0302777
107.0441836,86.90980023,89.13899637
111.7206725,94.45118214,85.19798077
97.54028271,113.1411443,124.3054006
103.963333,100.5011029,91.86047484
125.471845,130.1498461,119.3783914
99.54837902,95.43384392,104.9911638
144.6509932,115.4267575,116.0273323
117.8995312,93.04816313,113.1599325
134.2163144,104.9899326,108.0582777
102.5895784,95.03887286,88.85648987
92.94131657,99.88287,84.74495623
94.1110867,82.29522249,82.3161612
107.8345952,85.88097249,90.25260012
98.50226295,127.7125958,130.3092464
86.85820553,98.97776805,102.2370022
98.88096052,125.8542805,114.2533214
96.73972939,117.058373,98.34148374
108.0534774,90.79572213,91.17894433
103.0823884,125.2539895,124.3893746
113.2910761,107.1640303,111.191174
94.95154458,132.3640924,121.0546187
88.35065417,95.25206801,79.99968787
121.4820688,118.5276537,110.0690522
88.76181968,90.56920213,78.72993785
104.259844,101.4523245,96.72901834
95.2389126,91.15687811,96.03097868
108.9750285,84.15147623,88.32210287
115.509811,105.3028841,114.3672009
113.253156,99.59542256,113.2635373
82.83467927,111.2513317,100.1777453
113.3091483,105.0973089,111.8025476
114.4786877,106.6223022,101.3575498
85.14541074,91.19459886,85.51309724
89.87967177,144.3826081,139.3012371
120.3259766,108.36922,102.6671822
107.1959045,90.87132123,89.43336839
105.7546818,96.20421522,98.78501998
108.7108057,86.19932194,91.94423022
112.0569564,92.77873661,103.6547099
95.50965413,87.41982816,79.77810435
109.6491817,120.5537727,106.9281203
96.5208694,116.1954709,96.85294229
93.20033562,127.4377218,108.2212673
93.50705211,107.8965453,99.80341151
109.0714328,127.1222919,100.5867835
109.7372908,143.202919,124.1141338
93.6922114,86.21371849,89.26809642
104.238271,142.8807975,130.5062116
102.9299931,91.61556706,92.72240285
107.423212,90.33533203,85.59489198
93.52869504,112.2847542,101.8566369
93.2777893,98.26241566,98.66390925
102.1677578,108.9656093,113.6908986
97.57363837,115.9250102,108.9761708
101.7621663,89.01503239,94.87889004
109.2657448,86.33989323,93.2754628
79.61117757,106.6553705,98.02170945
88.03039054,114.5391608,98.02520044
112.373255,113.2832933,116.3037282
122.3320076,112.9194225,114.5289056
105.2639879,111.8190068,99.64386449
96.58191298,111.580837,116.3835595
107.5113471,83.88910231,75.30651877
111.9837307,66.13912265,68.56381084
95.570579,84.51523257,87.65660546
114.2161601,107.2202253,113.6767672
96.49264619,77.34178559,79.00977854
100.8822806,82.68476352,89.32834952
105.693909,99.55293569,100.1341856
115.7429376,79.74394993,95.83001154
94.44288443,104.2392625,98.11846941
97.79267089,105.3083035,95.12929139
103.7774082,91.24055532,80.73042584
95.13302065,85.82961233,84.08342637
102.6584079,86.77922819,89.71758166
123.8393941,69.22645976,74.37516307
87.78689178,82.74500704,83.7812799
102.2748946,102.3589688,87.85160381
122.0223343,92.29475915,87.8496824
104.0168831,116.5793792,118.1550402
97.20693973,130.2298157,109.6594662
99.12033691,103.8660861,97.51917878
99.47066617,111.5708364,108.6190378
87.95603572,94.98712247,98.88778967
84.77293795,87.62293171,96.21512205
133.5063553,101.1701127,129.5838295
114.7236971,107.8660333,119.2516376
97.43268545,97.93789878,92.74021531
97.42803764,98.57594771,96.47624463
113.205574,117.1686974,119.3347297
98.28922214,108.1110808,114.3156569
96.91610238,96.14852847,90.09699018
109.0359172,84.06077025,83.51701478
104.8343233,97.77168776,99.58193476
99.7865707,82.57141233,89.75337834
91.8242571,104.7888797,96.90508769
115.7397988,95.60256199,102.5294739
107.8682489,105.7357481,108.7293063
98.28291564,113.1025511,81.16362833
108.9221457,116.6377203,100.5489791
122.949378,81.27905982,102.9702215
130.6850131,99.56228417,105.1878745
97.49457078,107.0211982,98.90211287
79.07025297,87.63711047,70.85625722
104.6044663,134.216064,123.0503505
92.18604039,108.9764643,87.65051077
118.9887056,125.2432304,119.2248204
119.9127629,105.740138,94.14191417
103.8286922,92.68936803,97.38084331
113.5152023,85.48543703,89.91515962
116.0999109,101.7740276,107.1414778
124.2092907,109.2269657,111.3037815
111.7880841,107.4612932,109.009042
92.78009649,104.9244668,93.49578042
117.2906087,106.9845481,97.02908308
102.9514368,110.0202375,109.6226414
85.79624673,98.40444294,86.94578263
90.59283059,111.0089955,105.4327972
88.55357451,123.489539,119.6962108
109.19784,135.9734492,131.5460909
84.69614566,90.83685353,88.73877087
105.6131684,89.51106962,93.67512829
98.71226617,92.53429777,89.91168554
85.09720889,120.1262007,96.78176525
118.6307743,102.6493153,97.25793972
105.5332029,97.94941963,104.3650576
99.18406172,106.1075027,97.82098246
80.81370768,104.0450399,77.79212779
115.7004836,131.1061346,104.9333591
109.3365766,98.0229338,106.9645222
88.87604625,110.8538335,106.4386086
84.57411185,117.4124539,117.6182121
81.12619945,90.52078129,85.51058457
109.3120587,117.2058091,111.7909389
99.26120914,90.99554359,87.76844912
109.592056,120.3789238,115.4240611
108.6282204,84.11351308,113.972832
106.055375,112.9434463,116.7456793
100.2393222,115.1832989,96.3787088
108.8407627,78.58056079,75.27926184
78.41711168,78.92162736,60.12155297
113.0795022,116.7497194,118.140819
116.5657604,114.1127372,100.982076
113.1577689,99.90886522,100.4204841
114.5659503,100.7164447,107.5993062
119.9581682,118.7597047,99.01007989
114.6688638,147.6349418,150
101.8175627,86.70967971,85.50274438
107.3772668,115.0286593,119.9344279
100.5887916,97.09316912,92.83443162
129.0520325,79.8162739,105.5629694
112.9684338,84.8649824,87.93134783
101.6388782,97.70032798,84.65547693
107.9656518,103.6079833,108.7027175
98.88642565,118.451165,127.1382622
111.109806,88.34518188,94.08010849
105.2027533,122.5495102,123.7739041
112.9326908,108.7885932,116.1526148
91.40516826,82.18227437,83.37358207
85.27026529,99.99990309,72.12414079
121.9614183,97.63896101,111.4459457
112.9946327,115.170263,115.9470678
91.85649219,103.7667931,87.77609928
99.63036769,95.83684197,94.69301699
115.0387565,104.6843327,102.3964305
103.5298371,101.0119961,107.4875529
81.38697248,102.5698851,100.5247023
117.7262563,111.9642475,124.5847742
90.56780495,87.43999735,77.46589169
99.08053426,102.4827281,93.20931242
127.7542291,98.67981254,111.7101247
96.35906446,118.6734652,111.9597481
100.7672204,107.2513729,100.1399336
98.51971775,97.44316269,109.7430885
121.5718318,92.39336744,96.83411975
84.79999667,97.52493361,86.1255304
106.9172507,111.9609027,96.53497206
115.4172709,101.370497,106.6206214
113.1263245,128.5205997,110.5463395
105.1906831,99.49764435,97.48226871
103.7585625,100.6998345,102.7345352
106.8029354,122.6537138,110.2958775
103.9566903,57.2963914,65.16746804
103.7747253,120.115153,117.641809
121.2656593,121.7592178,128.6196883
95.21319428,91.98520995,99.17856251
98.18030838,102.5145035,102.6848469
102.6754738,99.33605914,101.9215497
109.2733909,99.6652191,97.67452794
104.7307776,88.51361038,96.65478703
101.0662568,89.39597072,91.52058883
97.68556735,75.06617622,78.47996681
105.4977163,124.6112876,109.9100567
96.16433709,95.08626578,80.16174981
124.2889133,114.5649035,115.7558455
115.3171536,107.0495843,105.7774002
104.6407529,93.00689897,88.47355179
110.332751,94.39326021,94.22986465
111.3285654,82.74203139,96.6344629
117.0730088,98.72394971,100.4734635
105.1820359,98.31823399,90.79242773
90.64876291,118.7651564,92.84998573
104.1420827,101.835902,99.64972245
97.75500222,102.5779234,94.28024632
75.85818992,89.68520471,87.52137054
96.08647255,120.6341241,113.7889996
133.6277569,98.47145795,96.70146802
80.37088969,84.84002611,73.55890021
101.1197624,116.0488903,102.8880191
107.5266621,104.5388197,107.9850197
112.0604449,107.0810039,122.696267
121.901847,109.5556287,118.5360056
97.60531558,126.0963038,107.8757354
93.1464635,73.84536616,79.46619482
107.261558,99.80265841,100.0910846
109.8443036,102.855701,113.9237972
98.76123101,89.86064853,84.84756674
92.76216057,110.5845,96.53870187
101.2466516,91.96866242,75.85754366
88.49047702,108.8180602,103.869263
92.31174455,109.910435,106.1281893
98.35073456,80.7054345,93.00749695
91.34995932,93.14222422,85.5006953
100.7923772,107.7583746,110.2144775
93.13604273,99.5206907,86.26158317
104.8326088,105.3663439,107.436184
121.6204546,109.8046707,110.9299457
106.8648812,109.3913197,96.99850305
117.7918194,101.6127337,108.3960125
92.87876825,93.60895483,95.80910673
96.6987608,93.44435102,103.0758059
116.8242182,106.3809019,103.7069117
109.0775727,110.8306888,121.8761794
102.5910889,107.7352514,98.89724888
70.48143197,111.933244,104.7375005
116.2513812,98.44288058,102.2692576
106.1710893,114.3078249,101.7494804
96.95838395,107.3235317,99.84818575
105.0456505,79.25189013,82.38401068
87.81520179,92.44619308,85.22917914
94.74539352,114.2006903,105.6862863
81.2005496,123.2726193,95.05842175
103.3253832,95.34699466,91.34060543
107.8645334,113.9336908,124.6752369
91.72659031,110.2102379,93.88561405
116.2949791,93.49679509,108.3615642
81.95257304,97.07068809,92.02291733
104.8705002,88.83418703,92.10992768
91.37085849,110.8959072,103.5593311
116.7398016,108.5224537,116.1958692
111.1088382,106.1159312,106.44379
119.2093928,92.65048656,102.8931889
104.9761897,87.32287889,97.51648677
102.4771426,91.94511581,97.34088871
112.1336945,111.6579802,103.2600626
99.47142299,93.37737378,100.9012203
108.7160838,87.15367843,88.77790722
88.97782747,111.0961531,90.63880287
113.0515262,82.45962718,87.69404377
100.2725334,113.5944748,112.3167582
119.2231362,102.7776482,110.4610282
78.49165173,123.9790544,104.4012904
113.8042208,89.48543408,83.77893483
95.24042393,139.6501037,104.2083974
133.4013594,129.66156,138.1148617
79.0479756,116.2566921,100.0425417
105.7158809,81.10149088,83.63846925
107.6644906,82.73913378,95.13112668
103.7929088,98.94248809,99.71376838
121.0183876,112.3461116,111.5076548
100.7792772,99.25926252,99.42720077
130.4439338,98.35223727,88.44510737
111.4274053,98.58009335,100.2565837
109.663535,82.27579254,99.73593253
99.76950754,116.9274967,106.7464689
104.2291043,101.8439486,106.3403315
106.9681913,133.2176905,122.9467978
91.74641603,103.8408482,91.73339827
91.19464816,103.7699986,103.2876517
105.1527398,123.7097515,109.1521026
85.99575726,128.690521,112.8184051
128.7932089,112.8608237,132.285084
113.3603331,96.12105332,102.6198628
104.2355987,86.30171744,89.98299801
107.2842918,98.33676879,113.8795385
115.8385498,85.69022204,89.07647696
119.2066267,98.13229477,114.8469434
101.389063,99.4560049,93.64136342
90.43494822,123.206889,109.098189
124.9986739,107.3499616,116.8406408
104.4245344,94.77081049,102.120316
117.0232152,100.4485482,115.1650579
114.0533914,80.28133765,98.0326281
95.24194339,100.805964,107.3266998
112.7627984,90.54430609,90.50691968
106.4695061,97.78336599,87.01306885
112.206139,107.7115174,109.7360915
103.0325623,114.2789393,113.0324248
118.8270642,115.5997495,109.321662
115.2115541,81.88233745,96.21226504
100.7708336,125.2281925,115.3520835
91.39300762,101.558122,88.05430752
112.1398231,107.125577,101.9465176
98.83149837,90.48191487,91.20249291
105.3746327,104.882618,99.26978775
88.86791086,102.9586833,82.99338864
109.45531,87.98685927,97.81592122
108.6758315,110.0616899,111.3645756
84.86286683,113.8360164,104.1612215
134.8438897,88.77947163,98.31400789
92.63277227,98.92536329,81.72523678
90.24822596,96.39963023,90.63388954
91.79184081,100.6363184,100.8471337
107.7513835,118.8375655,101.1281047
110.3337763,81.35205692,94.55448906
103.7476347,113.9929411,111.0593356
106.8148751,110.5765029,94.73048314
102.7869544,101.825531,100.8951951
91.30435584,71.99816858,78.88881637
103.5759131,96.40128082,96.65792881
107.9277967,113.9771779,106.7841372
116.3546992,76.74781701,90.81654479
102.4457196,121.9617872,100.132576
125.3270799,93.55058556,114.4844349
111.5429649,110.3419267,114.6885056
105.969397,102.3669207,112.9841125
121.0155322,72.81006726,85.52920351
94.94543949,94.27422726,96.96635307
116.3942538,101.2015462,100.5818807
120.6568197,91.43766992,99.55668225
91.83924759,85.29260146,92.90787183
90.06563588,83.16684427,68.49623781
92.7483129,114.2405465,107.2317816
104.7841799,105.4631532,106.751298
107.3812817,109.8834893,117.0031422
105.5224179,81.66747606,84.91763237
95.98948885,102.5032786,106.6650317
109.693164,112.2014584,103.8344973
98.10495495,100.7397266,96.64457214
81.34856636,105.1497244,97.4227426
95.05595303,91.33734644,68.54524451
98.74570169,98.94189134,94.40797981
87.53103216,102.9575875,87.73374311
106.8513775,115.8807463,104.3906976
120.2348343,116.61087,122.9112504
81.77819218,104.7505973,91.41426761
105.7848924,115.9053993,112.1367567
75.74458016,108.0871572,77.26749213
108.8326586,86.72849287,78.05735822
123.538201,95.0637004,128.5100778
95.89938477,83.51790004,82.08759637
110.2393225,94.35427539,89.91786831
106.0234256,91.50717392,102.838508
76.12856476,89.93736677,92.92964181
103.4383299,110.3916362,99.30034473
93.19218227,118.5853332,100.8828332
101.6326558,93.38635144,83.9289668
107.3249406,114.1524375,107.1002999
121.1626713,93.52920078,94.73617178
110.5873383,109.6967236,120.4339182
96.32236042,93.95733125,97.10113976
120.9041888,118.5506719,114.8476164
93.05334345,106.7948946,105.0489596
102.7993501,83.61329169,90.00701031
106.8564477,95.55608874,97.94250647
102.8302087,93.37545684,95.40981639
106.8875461,74.05877858,74.05761435
103.6963125,119.1230139,106.7241327
122.0844157,83.1674032,103.1034424
96.18162166,95.88211637,90.39422118
120.0377289,103.4525302,108.9671942
109.7151812,107.8936164,90.20908604
109.6895193,93.39753081,105.7665172
116.3137121,87.05328909,96.77724268
99.6207958,106.7447536,103.0857892
92.89204064,89.23314347,90.82377392
97.51903724,89.49114781,87.42385845
97.79628376,131.4378035,114.1527683
102.9862841,78.41411999,81.63407683
78.54733483,115.7064706,103.1930245
120.4529346,91.81609838,97.99383116
104.9594409,121.1613872,126.2559723
84.88374637,107.9551435,93.61357931
102.4771985,80.999025,80.48864223
107.3359481,104.0328373,110.5097449
110.7992558,108.4991534,107.8258493
119.9269605,105.2019888,102.4370771
96.04883529,112.6443907,106.9264782
102.4828562,87.65564994,87.1754157
94.47773013,104.8463067,95.08575039
104.454036,95.81773399,95.26971302
110.3036422,115.4202161,111.455213
89.24329001,96.86580491,89.34482022
88.273387,109.6248579,105.371699
92.47668748,102.6127933,89.975807
94.88089945,103.2291776,93.91329417
96.41878642,146.1446138,121.7271982
88.30672829,105.8475193,97.44650593
107.1973224,90.25681278,81.99179438
93.78408707,88.23556525,82.40996392
109.5500287,115.414003,117.0563471
113.8607873,102.6750111,97.97776896
102.8955851,129.5901086,124.9335926
107.2186674,86.11746715,101.6561002
86.90177974,122.3644403,115.9171476
102.3950734,95.00279244,89.27539904
90.31137647,104.6794497,85.11455655
102.3936369,80.17177152,84.85831154
86.39665123,94.15780475,87.77947473
117.0148269,113.7874482,112.8609858
84.00798773,89.02482431,80.42928054
99.25082002,107.9333056,99.95758523
122.7153126,93.02084004,98.91976952
96.97702825,105.1030234,105.2523062
94.99521013,92.5879018,79.63268119
102.3046879,101.5185359,107.3857368
114.3470691,125.7342566,114.7570489
113.1095687,91.53107855,107.691497
110.992505,118.5404191,113.4851121
101.9831899,92.48358719,101.5159265
90.80341751,110.9310015,109.1083112
105.8223926,106.579665,112.2624216
104.1855643,82.97458736,78.16923015
98.45063906,81.66021769,74.84899039
115.2919488,107.6319811,108.4997243
80.96726215,98.93616159,98.43526651
104.3965008,102.3898156,99.40561543
112.9740447,112.7981232,102.8674675
85.83013896,107.5253484,88.52565702
102.6678125,92.78528851,93.56787967
111.3904018,109.5260424,106.65648
104.5809458,103.9706939,93.53277901
101.6945666,93.45164723,93.17270215
111.2115729,103.8936434,96.36015451
99.20385729,100.5766826,105.0739142
96.33421665,93.84841934,87.75755615
124.3650623,127.5657447,122.6100644
96.03522691,123.7570282,116.8990909
103.6034716,112.2466269,107.7437021
112.0855115,116.4006495,105.2105167
112.4526226,103.5758986,95.89573159
82.90747659,96.21415362,98.52566966
87.26295721,115.5373331,98.8501434
106.1375068,90.74648768,100.5135513
115.1591599,109.9303481,112.3839003
112.1318894,106.4996181,107.9512068
93.70088087,99.84247062,87.84967549
107.0803223,121.9847162,123.2875074
114.2941077,124.0485355,119.7395639
107.3094595,78.00001566,82.62377537
114.7060921,130.458012,123.9618752
120.7042557,97.19266069,118.1464307
107.1665135,84.22802197,84.69025986
111.2460379,113.8734518,109.5139502
117.3416395,109.1727473,112.9717999
82.36962361,88.4019674,71.08703245
99.66906888,129.5698304,122.7139387
89.48612275,85.59687407,82.34612898
101.6209689,123.9142075,121.1159325
95.16775156,74.40082056,63.8179398
98.18313707,95.86241043,93.62862453
106.0983532,90.2690799,94.71807991
107.5813805,81.64043617,97.7786445
111.8154048,123.0340064,113.8402856
116.8546299,78.80934345,82.43418017
92.38591581,94.95355896,96.62890905
129.9539216,119.0928006,116.6324492
90.55084652,97.54296603,90.99690203
97.26208385,117.8675112,123.575647
119.736963,94.3432934,96.34565377
93.98443732,102.7346207,105.0413766
110.3626976,85.29370316,92.30209344
106.8315078,87.87962186,86.79565758
113.7315583,111.9614265,116.7897845
104.8850255,105.2306588,103.8485571
105.0185483,81.13313212,85.97370945
83.99752378,95.94877143,89.03352496
99.5831196,109.004169,101.5859937
81.76955193,95.52355869,87.9375277
118.6852696,111.1397406,108.7837386
83.78535987,96.77110035,83.44078796
94.40806237,112.3446892,110.5171144
101.1478566,102.9505184,106.9227958
104.5575306,94.96414323,81.33007784
124.1148765,97.40896559,98.84967876
78.51534645,103.1324036,87.07140168
102.9029598,136.3827849,125.537937
109.5245937,105.2946275,106.8118979
105.0170544,91.83959265,99.10355504
128.834325,107.9158162,119.6536583
99.99629932,91.70817504,89.29555002
119.6928322,111.2845595,116.0354621
123.0356207,105.080126,114.1494974
100.7983238,102.6515979,84.58579993
93.15184497,88.32512507,74.02891406
88.83052875,96.88132582,85.99014319
88.3157041,78.38400292,77.75589713
104.7422334,105.7474863,90.79511817
120.3078479,71.64416688,94.3992387
100.8401904,101.1686598,99.83135032
100.8065711,96.56715061,73.70514156
122.6800493,94.26174205,97.3583274
88.63641978,101.8089471,99.45824856
97.00786973,109.6071477,114.7985428
115.5915812,91.2202645,98.08609812
96.83140684,87.16455493,69.45489278
90.58598568,80.59500495,70.93466652
103.485982,72.93250548,78.90146435
104.5121003,79.11890334,92.08227512
95.36555595,111.64419,106.9132608
77.71920824,98.66415188,84.13122349
105.5258193,87.96350703,95.74487679
101.4807008,77.557535,81.47366032
120.6606273,106.4844305,115.3041381
91.52462351,94.8696732,97.30791164
109.0992579,97.92669713,105.5731088
106.0907305,110.9552515,100.3643144
97.69950905,110.1184291,107.7607185
102.1441599,100.3853907,100.1214969
113.440213,97.71879231,100.1221259
91.87387632,105.3089405,92.61981507
106.5163502,92.0546093,104.3405514
108.7385614,83.93495937,97.58727047
117.2910004,114.0649781,113.3925361
104.663574,119.7442652,122.7726903
114.4170202,91.2906009,97.61984665
96.42655666,103.4262357,88.16910784
98.67925098,108.7267395,113.0017305
109.2986407,121.5404751,107.759667
112.3182715,92.62647389,113.5582946
111.2701834,86.82403845,92.33840331
90.62611783,86.20161677,96.13301899
84.06562434,89.8438348,70.09664069
119.0556486,113.1552544,123.6979655
114.4447467,99.15719983,106.5465675
94.44829497,123.6443841,126.4111076
79.79217613,113.8677509,107.0507485
96.35798049,99.46101366,107.115175
109.6594045,93.73546477,95.59441611
112.2967335,109.264833,108.1745128
101.424846,98.98913116,105.1831233
104.9580773,79.88546158,81.61706723
119.6351868,89.94160402,92.10966669
88.49876707,86.52532691,78.95815225
99.02739988,98.92989296,92.86096564
94.66707169,81.27465009,84.38070867
99.05601308,80.92141916,98.49679617
143.8294393,94.41947649,108.3893743
107.5344811,106.0426904,89.03980928
119.7049133,108.0551596,115.6049511
105.4089161,87.69646649,97.40067192
111.2527129,95.12207932,108.2054406
118.7120628,102.8536055,91.99320894
92.20022104,102.0161817,97.88125046
104.8139954,86.42145949,83.09393576
112.8548363,108.7754092,121.3787714
117.6101767,107.2299081,93.47739522
97.45139033,116.58982,111.6279053
119.9226738,83.43082358,109.0712745
97.0423716,97.12874294,97.20800661
88.89985505,125.3349951,118.6783436
83.87542004,113.4297802,95.98325157
109.6479187,105.5796182,97.46773401
118.0914575,103.7959494,103.9300153
86.46639481,104.5814486,76.13206214
95.1127901,82.15939589,65.63250268
102.7235659,77.99652316,88.62369727
116.2065826,93.38698809,103.3077042
92.97583298,100.8085688,94.41025769
99.80364212,129.7269533,129.578135
101.9000967,97.28790968,102.7723458
114.5561226,108.1453878,107.1188476
95.54074414,110.3923876,107.903269
100.6024623,116.5588402,115.1493161
75.27174794,104.9178975,89.83156377
111.1897927,110.633809,108.6648574
111.2147717,78.78222954,91.5890511
108.9279046,98.63742235,95.92829636
104.8154769,96.53061068,104.5905336
116.5955373,105.3863913,119.0933271
85.16924954,95.36252517,81.04278807
117.2384177,94.90285897,101.6824785
87.26042389,108.7574507,105.4294002
92.00545224,82.44170526,81.99868116
114.9084297,89.64527003,93.57867612
89.57614925,102.0931053,84.75205439
97.47816665,119.511779,108.561382
87.99382891,100.7141055,85.71298901
110.837754,112.8415107,122.5019456
108.8394115,109.96522,100.3199233
92.08187598,79.50831384,70.78777836
102.1798245,84.32654168,74.55280133
79.01815695,96.10128104,87.04846328
106.3129148,94.67267541,103.160571
108.7248433,94.02064998,94.66918405
102.247135,72.62688804,72.86778479
112.3858626,97.25303853,100.9124682
109.1833575,108.7153538,105.5464113
104.6780778,92.89041041,88.26378194
101.1102473,125.2377674,109.4498285
106.4219765,109.5317709,107.0636029
122.1876413,104.4155947,104.321507
124.8993442,106.4108381,117.2518235
85.5145951,134.8201772,117.6793888
102.0301196,102.3299688,92.30604632
100.3080961,102.5699821,86.62107381
112.7320245,115.7481355,118.1648704
107.8292217,120.2200541,120.3336345
96.30215178,130.3593472,127.9598212
116.8743105,96.46163687,113.0882095
114.3942367,86.61109552,89.86054211
123.7464663,100.2843992,105.6420627
100.5675778,91.53389347,81.91038392
124.0843483,126.5258195,132.9848061
101.4007906,91.97409982,97.32539673
121.4660856,108.8608398,105.3337441
104.4431199,96.99276795,110.8699254
91.10757348,109.495069,107.5622099
85.87203258,94.39946593,89.30513451
107.9079894,88.44451817,97.36558977
88.85747596,111.7619564,98.13497212
121.1545842,111.2242633,110.6106899
98.979753,100.307685,98.14644968
102.3092455,116.4760272,109.6742426
92.65089453,116.8038009,112.1674094
91.43305164,114.9522967,103.686331
100.9755496,122.5391828,112.0258472
119.9822446,96.65154026,97.45548596
89.52597244,101.5433287,87.46825721
113.6804329,101.1260181,90.78122225
94.78249321,97.80823426,99.23516759
105.6384331,113.7655544,105.4023565
115.9224223,125.3386673,124.7174859
102.5987821,88.96621871,87.05172055
121.3278087,108.3985187,114.5823425
94.73821378,105.6066064,100.3907459
118.2913032,88.56314764,85.07639496
97.7154039,112.1919819,112.2744453
100.6055396,107.6390966,106.0085498
95.18544744,90.09682995,90.18172491
105.2037463,105.2222861,100.9443742
94.43409031,120.4409201,111.6966419
111.4485216,90.23256242,101.4349414
95.78553462,103.4465921,84.6475172
125.9763201,97.74593115,102.1804183
104.3109015,89.52392132,105.0654699
94.82775432,95.03547838,79.53055082
123.0847881,116.3262186,125.2711365
116.249101,107.3483732,108.1502565
113.6335824,75.71382646,87.26708368
86.69140821,117.6361874,103.1209463
76.46549647,95.37979708,79.51846154
97.90673749,109.9080576,110.2097316
94.92537974,102.2457587,94.75313515
122.7466125,96.9229154,98.39416693
123.9847889,120.8295496,115.3142931
115.3731795,98.60813573,103.3200093
89.95016988,102.336413,95.82455819
132.6730128,102.3136127,117.8407892
97.42273984,90.87700972,79.83069537
110.7512371,87.70109378,87.44947634
101.5136559,99.13762828,91.21582842
93.54804447,87.59390987,95.87340835
95.93321792,114.893885,100.4006426
91.47994095,87.70058028,105.9561935
109.2562442,82.07671767,101.6939743
114.5282348,102.975979,107.1695236
118.7597201,102.3132114,110.9455791
